DisplayName,authenticationAlgorithm,bytesReceived,bytesSent,clientInterface,collectionTime,deviceName,eapType,ipType,location,packetsReceived,packetsSent,policyTypeStatus,portSpeed,postureStatus,profileName,protocol,rssi,securityPolicy,sessionEndTime,sessionStartTime,snr,ssid,throughput,vlan,webSecurity,wgbStatus,MAC,IP

16225267040	OPENSYSTEM	2897142287	2890715943	wlan-dastud-3	LIGHTWEIGHTWIRELESS	WL02-WiSM8	PEAP	DUALSTACK	System Campus > VLL-LAB(TNO) > beganegrond	6486764	4946621	NOMETHOD	UNKNOWN	UNKNOWN	tudelft-dastud	DOT11AC	-58	WPA2	1571108767525	1567434595371	38	tudelft-dastud	0.0	942	DISABLED	REGULARCLIENT	4D91033582FE6481426C9B50283F179ABBC03344DE95BEE666152FD17450AA10	156C7AA7939806A19EC37CBC7A82A07EC79B1C2724C0230EF2538ED819A11E9B	
16235002068	OPENSYSTEM	1913979272	859859744	wlan-dastud-1	LIGHTWEIGHTWIRELESS	WL02-WiSM6	PEAP	DUALSTACK	System Campus > 22-TNW-TN > Beganegrond	3162459	2969607	NOMETHOD	UNKNOWN	UNKNOWN	tudelft-dastud	DOT11AC	-73	WPA2	1571108767525	1567501393500	23	tudelft-dastud	0.0	930	DISABLED	REGULARCLIENT	2765C5973DC56847B2C5AD138E19E846FDC3205AE2593986B7304CDD465DD6AE	04B3A7549961A5D5088F28FBECDC4FF9E502A78284849CFD749BB1865AD6E30A	
16336902620	OPENSYSTEM	36580735750	1911828274	wlan-dastud-3	LIGHTWEIGHTWIRELESS	WL02-WiSM8	PEAP	IPV4	System Campus > 46-P E lab > 1e Verdieping	84677308	25717865	NOMETHOD	UNKNOWN	UNKNOWN	tudelft-dastud	DOT11N2_4GNZ	-46	WPA2	1570014179244	1568129059053	49	tudelft-dastud	163.352980801	942	DISABLED	REGULARCLIENT	34EBDBAD679D2B3B313BAA47DBF1811663D82960975DA2E8DD6ED8686872C481	2876C45B5B05BA40EAD6F89C00AEAC084AD9F95BD965EE39E56299298867C8BA	
16363559685	OPENSYSTEM	4245781714	6829848254	wlan-dastud-1	LIGHTWEIGHTWIRELESS	WL02-WiSM8	PEAP	DUALSTACK	System Campus > VLL-LAB(TNO) > beganegrond	10294574	8514782	NOMETHOD	UNKNOWN	UNKNOWN	tudelft-dastud	DOT11N2_4GNZ	-51	WPA2	1571108466557	1568288457627	43	tudelft-dastud	0.0	930	DISABLED	REGULARCLIENT	7DBBD42EB93E54AF8E35D784366C36139FC9D3FE2BD8C7364DCD93238C783938	853FD69215F7CFBA23BF699D729C94BF6B41846F2FF1AAE4A64FB5D3FA9231C2	
16449551859	OPENSYSTEM	8616669009	1480420341	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	DUALSTACK	System Campus > 30-IKC_ISD-FMVG > IKC_ISD	7513535	3071495	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N2_4GNZ	-37	WPA2	1570836101115	1568808942625	59	TU-ISD	39.8472602559	983	DISABLED	REGULARCLIENT	A5D0484951AA8795D4082F3515876D9C4CCB02ACE82E611F5BE85B3E6CD1E3A6	844757BBAD7CD3EF7766926EC275D51CA6E03D8379D42DD0BACB66253347172E	
16462332167	OPENSYSTEM	30042726	54309467	wlan-dastud-3	LIGHTWEIGHTWIRELESS	WL02-WiSM6	PEAP	DUALSTACK	System Campus > 22-TNW-TN > Beganegrond	323695	612103	NOMETHOD	UNKNOWN	UNKNOWN	tudelft-dastud	DOT11AC	-36	WPA2	1571108767525	1568885940837	62	tudelft-dastud	674817.544	942	DISABLED	REGULARCLIENT	A143AD81403F704DAB7252AD0AAAEAE7E1C294D4C8E7AFD2C99C39A2D9013A8B	14ECF5E8B7350B7C9E34050DA742CA29896E8E2808D6EC36F313AF02C536C28C	
16505238299	OPENSYSTEM	29640597	11307906	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	39268	59566	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N2_4GNZ	-40	WPA2	1570053583699	1569147135350	55	TU-ISD	0.361397324071	983	DISABLED	REGULARCLIENT	79E681C3B0DFD878A4E111457EB18739A6AF0C249EE0CD6306FD52F40401C01F	666097278859D03E4F0B0852C8AA3412EA6826A29AD806A307D4DAADB3ADAB22	
16516427096	OPENSYSTEM	999842790	455395177	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	1342795	1540607	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N2_4GNZ	-43	WPA2	1569847584704	1569219040842	45	TU-ISD	18.5331538768	983	DISABLED	REGULARCLIENT	0A06A97FBF523873BA1D06A7D406B929ADA2B641544C18BD6A9331F48B77EF76	EFB79D75AE90BA3501EC07CA77A465C827E5B510BF53329D37D7639FB43544FC	
16517920671	OPENSYSTEM	49887768	15966909	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	62928	88541	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N2_4GNZ	-42	WPA2	1570272641217	1569227357401	46	TU-ISD	0.504110410757	983	DISABLED	REGULARCLIENT	AFB54037933915574534F1883D1A0FECCE8C5E79D8C35C197C9A0D450FD7A48A	A865F19D3D8898BD798B6269496C6A07C3CE896C74D4A00BB9F2E5DB0632ABE7	
16518274895	OPENSYSTEM	45175243	12380746	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	56543	72396	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N2_4GNZ	-43	WPA2	1570272641217	1569229231243	41	TU-ISD	0.441376244845	983	DISABLED	REGULARCLIENT	C8E0016E71BC1120121FA7D87CE4F242D2D8DBAF32AC4B71422AB380EEE156AE	406CA5510441657C1473A5A529490D1AA0D4B77A1B89F48FE60F04F91C7C0CCF	
16518709168	OPENSYSTEM	46019811	14042189	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	57220	74518	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N2_4GNZ	-46	WPA2	1570377093348	1569231138375	48	TU-ISD	0.419454035776	983	DISABLED	REGULARCLIENT	2E2821A07C4114E31660DCCC70948AB60260E3A9FABBE4D2D1024A19C53D0226	5F07D3C1A9AA0052993C5D63A2F79B0CD10B18981E0A3A20121503F5CF5047D7	
16520439135	OPENSYSTEM	25335523	4102698	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	29969	26501	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N5GHZ	-61	WPA2	1569835828698	1569239698517	38	TU-ISD	0.395057485227	983	DISABLED	REGULARCLIENT	7B8C46DA30F798D6E161619AAC93583DFEBF03BC4EF1AC6FE335B49B9533026E	0D118461D8CCB1ACD43855FCDDCD1F54D5D2B90E0A313E51C76B57677218B945	
16533347837	OPENSYSTEM	22180570	4647941	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	27146	27252	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N5GHZ	-67	WPA2	1569835828698	1569315739350	31	TU-ISD	0.412675249289	983	DISABLED	REGULARCLIENT	5E13D2BC0525FEBE757ADDD20195084E46E504FB89766379A6495D3A5A3710A1	CA7F85681AA49C7315A8F5F01DC44ECB7803BD2FD8C9583B8F2B5E3299C99247	
16533590415	OPENSYSTEM	10889717	3619924	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	DUALSTACK	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	18864	23269	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N5GHZ	-69	WPA2	1569835828698	1569317003845	28	TU-ISD	0.223730756763	983	DISABLED	REGULARCLIENT	BDBD12DCC458F1E4527F5B1FE4559A5D1AC64828AAE6919343A377F12E4C20CC	3E7310FC622967B74601C55BC80B371C0AEFAD37FEAAD1264B3ACD627A388B67	
16533590608	OPENSYSTEM	6767383	2769176	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	12859	16699	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N5GHZ	-65	WPA2	1569835828698	1569317003839	33	TU-ISD	0.147048552471	983	DISABLED	REGULARCLIENT	2E7BF9D037D6BC43125585BA3541E44FCDFA184790AFE135754C4D1D21B987D8	B8DD03366A6CBCC8C05E197A4BA5F75F3E5CF23415CB6BEBC6C0BE8122C26393	
16537703756	OPENSYSTEM	510659902	147276924	wlan-dastud-2	LIGHTWEIGHTWIRELESS	WL01-WiSM9	PEAP	DUALSTACK	System Campus > 58-TNW-Zuid > 1e Verdieping	924081	983612	NOMETHOD	UNKNOWN	UNKNOWN	tudelft-dastud	DOT11AC	-55	WPA2	1570541502655	1569337602961	44	tudelft-dastud	4.37339075912	924	DISABLED	REGULARCLIENT	ACEACE0AC37C497E00A4B9DC4177D68EA461E7DA6C63C20BDF1DC621018233BF	7EC3EC56B7371FD179ECA6A1D61F458D5DD9AACF87DE96D68963B44B504865E0	
16539024695	OPENSYSTEM	8405897	12919727	wlan-dastud-2	LIGHTWEIGHTWIRELESS	WL02-WiSM6	PEAP	DUALSTACK	System Campus > 22-TNW-TN > 3e verdieping	114107	150627	NOMETHOD	UNKNOWN	UNKNOWN	tudelft-dastud	DOT11AC	-46	WPA2	1569845087046	1569345305405	51	tudelft-dastud	0.34181773251	924	DISABLED	REGULARCLIENT	C72D0BC595D39C9BC498A554E0C624AD9622A3CB8165FECBC87D0575E813201C	E54238B0D54CD8B39C640EBCD2EFC83C3ADFA140024E7DB0C18C0A8139BCEF7C	
16544204099	OPENSYSTEM	53638097	14603974	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	64690	80612	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N2_4GNZ	-45	WPA2	1570377395431	1569380990400	51	TU-ISD	0.548307934018	983	DISABLED	REGULARCLIENT	B82F4EB88989E9277624B22969FA221A49D9EAEE106C96D0A4BFF80B6150F8FD	BE552B4B9D824253CDC197C66D16FC94766CC44D4E4B5CF1774000B91E5C9474	
16546428962	OPENSYSTEM	1135831677	476303022	wlan-dastud-3	LIGHTWEIGHTWIRELESS	WL01-WiSM7	PEAP	DUALSTACK	System Campus > 08-BK-City > Kelder	1863951	1285118	NOMETHOD	UNKNOWN	UNKNOWN	tudelft-dastud	DOT11AC	-66	WPA2	1569930622093	1569391258245	32	tudelft-dastud	23.9116439646	942	DISABLED	REGULARCLIENT	EC6CCEA349B4948503965A561E3D4B888631055A59D6A3F01CC70A24668D5C91	7A710DE23E26CF195B849483D0ADAC0A8FAB4101B73368EC20594B2AE4C7F014	
16547541648	OPENSYSTEM	3507748	3521574	wlan-tu-isd	LIGHTWEIGHTWIRELESS	WL01-WiSM7	UNNOWN	IPV4	System Campus > 30-IKC_ISD-FMVG > FMVG-1e Verdieping	10849	19575	NOMETHOD	UNKNOWN	UNKNOWN	TU-ISD	DOT11N5GHZ	-60	WPA2	1569835828698	1569397839347	38	TU-ISD	0.128392499719	983	DISABLED	REGULARCLIENT	E4F78D9FA05D1D6009E666FDDB9D5BD688F729062C5C3D00D37155A3A73B3D56	FFC1093CBBFD16C526993D9A4B22CF133A7F642D46416EAD2A4B30AA4C3C2493	
